CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,SalaryYear,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
16919,14,AW00016919,M,F,20000,4,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,72,0
16920,374,AW00016920,M,M,60000,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,38,1
16921,41,AW00016921,M,M,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,38,1
16922,609,AW00016922,S,F,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,38,0
16923,623,AW00016923,S,M,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,38,0
16924,311,AW00016924,S,F,60000,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,38,1
16925,314,AW00016925,S,M,60000,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,38,1
16926,24,AW00016926,M,M,10000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,71,0
16927,17,AW00016927,M,F,20000,4,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,71,0
16928,4,AW00016928,S,M,30000,2,0,Partial College,Clerical,1,2,5-10 Miles,Pacific,59,1
16929,31,AW00016929,M,F,30000,2,0,Partial College,Clerical,0,2,5-10 Miles,Pacific,70,1
16930,10,AW00016930,S,F,20000,4,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,69,0
16931,20,AW00016931,S,M,30000,3,0,Partial College,Clerical,1,2,5-10 Miles,Pacific,69,1
16932,231,AW00016932,M,M,20000,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,54,0
16933,231,AW00016933,S,M,20000,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,49,0
16934,247,AW00016934,S,F,20000,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,49,0
16935,258,AW00016935,S,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,54,0
16936,217,AW00016936,M,F,10000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,80,0
16937,185,AW00016937,M,M,30000,5,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,48,1
16938,261,AW00016938,S,F,20000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,58,1
16939,117,AW00016939,M,F,10000,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,53,0
16940,160,AW00016940,S,F,20000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,53,1
16941,178,AW00016941,M,F,10000,2,0,Partial College,Manual,1,0,0-1 Miles,Europe,49,0
16942,220,AW00016942,M,F,10000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,62,1
16943,127,AW00016943,M,F,20000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,72,0
16944,160,AW00016944,S,M,20000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,78,1
16945,238,AW00016945,S,F,30000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,78,1
16946,278,AW00016946,M,F,30000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,78,1
16947,368,AW00016947,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,41,1
16948,63,AW00016948,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,40,0
16949,335,AW00016949,M,M,50000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,41,1
16950,53,AW00016950,M,M,50000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,46,0
16951,616,AW00016951,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,46,1
16952,55,AW00016952,M,M,50000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,40,1
16953,316,AW00016953,M,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,0
16954,609,AW00016954,S,M,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,0
16955,53,AW00016955,M,M,50000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,47,1
16956,648,AW00016956,M,M,50000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,42,1
16957,642,AW00016957,M,M,60000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,0
16958,49,AW00016958,M,M,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,39,0
16959,62,AW00016959,M,M,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,45,0
16960,543,AW00016960,M,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,45,0
16961,310,AW00016961,M,F,70000,2,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,40,1
16962,322,AW00016962,M,M,60000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,0
16963,339,AW00016963,M,F,60000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,42,0
16964,51,AW00016964,M,M,60000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,0
16965,307,AW00016965,S,F,70000,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,48,0
16966,336,AW00016966,M,F,40000,5,5,High School,Skilled Manual,0,3,10+ Miles,North America,49,0
16967,546,AW00016967,S,M,70000,3,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,1
16968,359,AW00016968,S,M,80000,2,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,46,1
16969,369,AW00016969,M,M,80000,2,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,46,1
16970,634,AW00016970,S,F,50000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,43,1
16971,618,AW00016971,S,F,50000,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,49,0
16972,542,AW00016972,S,M,50000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,38,1
16973,298,AW00016973,S,F,50000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,49,1
16974,612,AW00016974,S,F,50000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,44,1
16975,548,AW00016975,M,M,60000,3,3,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,50,0
16976,299,AW00016976,S,F,60000,3,3,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,50,1
16977,316,AW00016977,S,M,60000,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,50,1
16978,642,AW00016978,M,M,60000,0,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,50,0
16979,336,AW00016979,S,F,70000,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,50,1
16980,642,AW00016980,M,F,70000,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,50,0
16981,542,AW00016981,M,M,70000,5,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,1
16982,300,AW00016982,M,F,70000,5,5,Graduate Degree,Professional,1,2,0-1 Miles,North America,42,0
16983,385,AW00016983,M,M,80000,3,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,1
16984,311,AW00016984,S,M,40000,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,46,1
16985,546,AW00016985,S,M,80000,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,45,0
16986,545,AW00016986,S,F,80000,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,51,0
16987,60,AW00016987,S,M,80000,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,51,1
16988,348,AW00016988,S,M,80000,3,3,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,46,0
16989,616,AW00016989,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,45,1
16990,359,AW00016990,M,M,60000,0,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,51,0
16991,614,AW00016991,S,F,60000,4,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,52,0
16992,307,AW00016992,S,M,60000,4,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,41,0
16993,536,AW00016993,M,M,60000,4,4,Bachelors,Skilled Manual,1,3,5-10 Miles,North America,46,0
16994,311,AW00016994,S,F,60000,5,5,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,52,0
16995,63,AW00016995,S,F,60000,5,5,Bachelors,Skilled Manual,1,3,5-10 Miles,North America,52,1
16996,62,AW00016996,S,F,60000,5,5,Bachelors,Skilled Manual,1,3,2-5 Miles,North America,52,1
16997,369,AW00016997,S,F,60000,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,52,1
16998,611,AW00016998,S,F,60000,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,47,1
16999,383,AW00016999,S,F,60000,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,47,1
17000,307,AW00017000,S,F,70000,4,2,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,53,1
17001,638,AW00017001,S,F,70000,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,53,1
17002,546,AW00017002,S,M,70000,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,47,1
17003,299,AW00017003,S,F,70000,4,2,Bachelors,Professional,0,2,0-1 Miles,North America,53,1
17004,300,AW00017004,S,F,70000,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,42,1
17005,307,AW00017005,S,F,70000,4,2,Bachelors,Professional,1,2,0-1 Miles,North America,54,1
17006,553,AW00017006,M,M,70000,4,2,Bachelors,Professional,1,2,0-1 Miles,North America,53,1
17007,314,AW00017007,S,M,70000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,48,1
17008,343,AW00017008,S,M,70000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,48,1
17009,343,AW00017009,S,M,70000,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,48,1
17010,361,AW00017010,S,F,70000,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,48,1
17011,372,AW00017011,M,F,60000,2,2,Graduate Degree,Professional,1,0,2-5 Miles,North America,43,1
17012,334,AW00017012,M,F,60000,3,2,Graduate Degree,Professional,1,0,2-5 Miles,North America,53,1
17013,548,AW00017013,S,F,70000,1,0,Bachelors,Professional,0,1,0-1 Miles,North America,54,1
17014,368,AW00017014,S,M,70000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,48,0
17015,642,AW00017015,S,F,70000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,54,0
17016,360,AW00017016,S,F,70000,1,0,Bachelors,Professional,0,1,2-5 Miles,North America,54,0
17017,633,AW00017017,M,M,70000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,54,1
17018,575,AW00017018,M,F,40000,4,3,High School,Skilled Manual,1,3,2-5 Miles,North America,50,0
17019,536,AW00017019,M,F,40000,4,3,High School,Skilled Manual,1,4,2-5 Miles,North America,44,0
17020,614,AW00017020,M,F,40000,4,2,High School,Skilled Manual,1,2,2-5 Miles,North America,55,1
17021,331,AW00017021,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,55,1
17022,361,AW00017022,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,50,1
17023,69,AW00017023,M,M,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,51,1
17024,335,AW00017024,M,F,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,56,1
17025,50,AW00017025,S,M,50000,0,0,Partial College,Skilled Manual,0,1,2-5 Miles,North America,49,1
17026,60,AW00017026,S,M,50000,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,North America,49,0
17027,71,AW00017027,S,F,50000,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,North America,49,0
17028,635,AW00017028,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,45,1
17029,301,AW00017029,M,F,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,45,1
17030,338,AW00017030,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,52,1
17031,322,AW00017031,M,F,60000,5,4,Bachelors,Professional,1,1,2-5 Miles,North America,57,0
17032,301,AW00017032,M,F,60000,5,4,Bachelors,Professional,1,1,2-5 Miles,North America,57,0
17033,307,AW00017033,S,M,60000,5,4,Bachelors,Professional,1,1,2-5 Miles,North America,51,0
17034,53,AW00017034,S,F,60000,4,3,Bachelors,Professional,1,0,2-5 Miles,North America,57,1
17035,648,AW00017035,M,M,60000,4,3,Bachelors,Professional,1,1,2-5 Miles,North America,57,0
17036,49,AW00017036,M,F,70000,5,5,Graduate Degree,Professional,0,3,10+ Miles,North America,52,0
17037,49,AW00017037,M,M,80000,4,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,57,1
17038,312,AW00017038,S,M,80000,4,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,57,1
17039,337,AW00017039,M,F,60000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,58,1
17040,616,AW00017040,M,M,60000,1,0,Bachelors,Professional,1,1,0-1 Miles,North America,52,1
17041,631,AW00017041,M,M,60000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,58,1
17042,642,AW00017042,M,M,60000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,47,1
17043,627,AW00017043,M,F,60000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,47,1
17044,635,AW00017044,M,F,80000,5,4,Graduate Degree,Management,1,0,0-1 Miles,North America,58,0
17045,35,AW00017045,S,M,90000,1,0,Graduate Degree,Management,1,0,0-1 Miles,Pacific,42,1
17046,10,AW00017046,M,M,90000,1,0,Graduate Degree,Management,1,0,0-1 Miles,Pacific,47,1
17047,21,AW00017047,M,F,90000,1,0,Graduate Degree,Management,1,0,0-1 Miles,Pacific,41,1
17048,3,AW00017048,S,F,90000,1,0,Graduate Degree,Management,1,0,0-1 Miles,Pacific,36,1
17049,4,AW00017049,M,F,100000,1,0,Graduate Degree,Management,0,0,0-1 Miles,Pacific,47,1
17050,38,AW00017050,M,F,80000,4,4,Graduate Degree,Management,1,1,0-1 Miles,Pacific,46,1
17051,20,AW00017051,M,F,60000,2,2,Bachelors,Professional,1,1,0-1 Miles,Pacific,48,1
17052,3,AW00017052,M,M,70000,5,5,Bachelors,Professional,1,3,10+ Miles,Pacific,43,0
17053,38,AW00017053,M,F,70000,5,5,Bachelors,Professional,1,3,10+ Miles,Pacific,48,0
17054,10,AW00017054,M,M,70000,5,5,Bachelors,Professional,1,3,10+ Miles,Pacific,43,0
17055,3,AW00017055,S,M,110000,1,0,Graduate Degree,Management,1,1,1-2 Miles,Pacific,36,1
17056,6,AW00017056,S,M,110000,1,0,Graduate Degree,Management,1,1,2-5 Miles,Pacific,47,1
17057,7,AW00017057,M,F,110000,1,0,Graduate Degree,Management,1,1,5-10 Miles,Pacific,47,0
17058,25,AW00017058,M,F,70000,5,5,Bachelors,Professional,1,4,10+ Miles,Pacific,49,0
17059,13,AW00017059,M,M,70000,5,5,Bachelors,Professional,1,4,10+ Miles,Pacific,44,0
17060,20,AW00017060,M,M,80000,5,5,Graduate Degree,Management,1,2,0-1 Miles,Pacific,49,0
17061,15,AW00017061,M,F,80000,5,5,Graduate Degree,Management,1,3,0-1 Miles,Pacific,43,0
17062,4,AW00017062,M,F,80000,5,5,Graduate Degree,Management,1,3,0-1 Miles,Pacific,49,0
17063,15,AW00017063,M,F,80000,5,5,Bachelors,Professional,1,4,0-1 Miles,Pacific,50,0
17064,13,AW00017064,M,F,90000,0,0,Bachelors,Professional,1,0,2-5 Miles,Pacific,45,1
17065,23,AW00017065,M,M,100000,0,0,Graduate Degree,Management,1,0,2-5 Miles,Pacific,39,1
17066,26,AW00017066,M,F,60000,3,3,Bachelors,Professional,1,1,0-1 Miles,Pacific,51,0
17067,39,AW00017067,S,F,60000,3,3,Bachelors,Professional,1,1,5-10 Miles,Pacific,46,0
17068,25,AW00017068,S,M,70000,0,0,Bachelors,Professional,0,1,5-10 Miles,Pacific,48,0
17069,13,AW00017069,S,F,70000,0,0,Bachelors,Professional,0,1,0-1 Miles,Pacific,42,1
17070,18,AW00017070,M,F,80000,5,5,Bachelors,Professional,1,4,0-1 Miles,Pacific,42,0
17071,12,AW00017071,S,F,70000,0,0,Bachelors,Professional,1,1,5-10 Miles,Pacific,51,1
17072,6,AW00017072,M,F,60000,3,3,Bachelors,Professional,1,2,0-1 Miles,Pacific,52,0
17073,31,AW00017073,M,M,60000,3,3,Bachelors,Professional,1,2,5-10 Miles,Pacific,52,0
17074,37,AW00017074,M,M,60000,4,4,Bachelors,Professional,1,2,0-1 Miles,Pacific,52,0
17075,2,AW00017075,M,F,60000,4,4,Bachelors,Professional,1,3,10+ Miles,Pacific,52,0
17076,33,AW00017076,M,M,60000,5,5,Bachelors,Professional,1,3,5-10 Miles,Pacific,47,0
17077,5,AW00017077,S,M,60000,3,2,Bachelors,Professional,0,2,0-1 Miles,Pacific,53,0
17078,3,AW00017078,S,F,70000,0,0,Bachelors,Professional,0,1,5-10 Miles,Pacific,53,0
17079,39,AW00017079,S,F,70000,0,0,Bachelors,Professional,0,1,0-1 Miles,Pacific,53,1
17080,209,AW00017080,S,F,30000,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,38,1
17081,187,AW00017081,S,F,30000,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,37,0
17082,147,AW00017082,S,F,30000,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,42,1
17083,151,AW00017083,S,F,30000,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,36,0
17084,187,AW00017084,S,M,20000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,36,0
17085,269,AW00017085,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,42,1
17086,155,AW00017086,S,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,43,1
17087,244,AW00017087,M,M,10000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,44,0
17088,204,AW00017088,S,M,10000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,44,0
17089,147,AW00017089,M,F,10000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,44,0
17090,154,AW00017090,S,F,10000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,44,0
17091,130,AW00017091,M,F,10000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,44,0
17092,153,AW00017092,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,43,0
17093,160,AW00017093,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,43,1
17094,248,AW00017094,S,M,50000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,Europe,43,1
17095,209,AW00017095,S,M,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,44,1
17096,120,AW00017096,M,F,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,44,1
17097,273,AW00017097,S,F,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,44,1
17098,275,AW00017098,S,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,45,1
17099,218,AW00017099,S,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,44,1
17100,151,AW00017100,S,M,30000,0,0,High School,Manual,1,1,2-5 Miles,Europe,44,0
17101,254,AW00017101,S,M,30000,0,0,High School,Manual,1,1,2-5 Miles,Europe,44,0
17102,178,AW00017102,S,M,30000,0,0,High School,Manual,1,1,2-5 Miles,Europe,44,0
17103,141,AW00017103,M,M,40000,1,1,Partial College,Clerical,1,1,1-2 Miles,Europe,44,1
17104,159,AW00017104,S,M,40000,2,2,Partial College,Clerical,1,0,0-1 Miles,Europe,39,0
17105,267,AW00017105,S,F,10000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,45,0
17106,222,AW00017106,S,F,10000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,45,0
17107,162,AW00017107,S,F,20000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,45,1
17108,213,AW00017108,S,F,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,45,0
17109,209,AW00017109,S,F,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,45,1
17110,264,AW00017110,S,F,30000,0,0,High School,Manual,1,1,2-5 Miles,Europe,45,0
17111,126,AW00017111,M,F,40000,2,2,Partial College,Clerical,0,0,0-1 Miles,Europe,46,0
17112,238,AW00017112,M,F,40000,2,2,Partial College,Clerical,0,0,0-1 Miles,Europe,46,0
17113,172,AW00017113,S,M,40000,2,2,Partial College,Clerical,1,1,0-1 Miles,Europe,45,0
17114,178,AW00017114,S,M,40000,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,39,1
17115,237,AW00017115,M,F,40000,2,2,Partial College,Clerical,0,2,0-1 Miles,Europe,45,1
17116,49,AW00017116,S,F,40000,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,37,1
17117,310,AW00017117,M,F,40000,3,3,Partial College,Clerical,0,2,0-1 Miles,North America,42,0
17118,611,AW00017118,S,F,30000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,42,1
17119,63,AW00017119,S,F,40000,4,4,Partial College,Clerical,1,1,0-1 Miles,North America,41,0
17120,515,AW00017120,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,50,1
17121,637,AW00017121,S,M,60000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,44,1
17122,298,AW00017122,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,50,0
17123,310,AW00017123,M,M,30000,1,0,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,63,1
17124,612,AW00017124,M,F,30000,1,0,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,63,1
17125,69,AW00017125,M,F,20000,3,0,Partial High School,Manual,0,2,0-1 Miles,North America,56,1
17126,64,AW00017126,S,F,70000,4,0,Bachelors,Management,0,2,1-2 Miles,North America,72,0
17127,633,AW00017127,S,F,40000,4,0,High School,Professional,1,2,10+ Miles,North America,71,1
17128,374,AW00017128,S,M,40000,4,0,High School,Professional,1,2,10+ Miles,North America,71,1
17129,312,AW00017129,S,F,40000,4,0,High School,Professional,1,2,10+ Miles,North America,71,1
17130,343,AW00017130,S,F,70000,4,0,Bachelors,Management,1,2,10+ Miles,North America,65,0
17131,637,AW00017131,S,F,70000,4,0,Bachelors,Management,1,2,2-5 Miles,North America,71,0
17132,642,AW00017132,S,F,70000,5,0,Bachelors,Management,1,2,10+ Miles,North America,71,0
17133,627,AW00017133,S,M,70000,5,0,Bachelors,Management,1,3,10+ Miles,North America,70,1
17134,609,AW00017134,S,F,70000,5,0,Bachelors,Management,0,4,2-5 Miles,North America,70,1
17135,553,AW00017135,S,M,70000,5,0,Bachelors,Management,1,4,10+ Miles,North America,70,1
17136,536,AW00017136,S,M,70000,5,0,Bachelors,Management,1,4,10+ Miles,North America,70,1
17137,618,AW00017137,S,M,60000,4,0,Bachelors,Management,1,2,10+ Miles,North America,70,0
17138,316,AW00017138,S,F,60000,4,0,Bachelors,Management,1,2,10+ Miles,North America,65,0
17139,358,AW00017139,S,F,70000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,69,1
17140,634,AW00017140,M,M,70000,2,1,Partial College,Professional,1,1,10+ Miles,North America,69,1
17141,548,AW00017141,S,F,70000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,69,1
